name,glottocode,lon,lat
"Thavung, Aheu",aheu1239,104.4318855982423,17.52983042851692
"Thavung, Aheu",aheu1239,104.59414461542329,18.321641629314573
Ahtna,ahte1237,-145.28873311325822,62.07238234800005
Nandu-Tari,ahwa1235,8.546666581810166,9.215413256660806
Aibondeni,aibo1237,133.44159458662108,-1.9779513709067644
Aibondeni,aibo1237,135.62073767141635,-1.6816829574085226
Aikaná,aika1237,-61.30568491905754,-13.022767225066243
Aikaná,aika1237,-60.28311610065607,-12.57339276769747
Aikaná,aika1237,-64.83382267408501,-11.907943621636836
Kware,aime1238,142.69638437019157,-6.696371955350511
Aynu (Abdal Uighur),ainu1251,81.81378428866245,37.3288148464966
Aynu (Abdal Uighur),ainu1251,77.3709121657312,38.70215470658843
Aynu (Abdal Uighur),ainu1251,76.53578577615278,39.04955373785486
Ainu,ainu1252,141.93392295584752,42.74426498200408
Ainu,ainu1252,143.36573584548134,42.78743480760135
Ainu,ainu1252,142.10040094858175,43.02359914763357
Ainu,ainu1252,141.68628794165141,43.28515750272299
Ainu,ainu1252,144.5833425606727,43.284311035554396
Ainu,ainu1252,141.982232382699,43.84297936681339
Ainu,ainu1252,143.34645915887458,43.92508668216508
Aiome,aiom1240,144.73458918539876,-5.122110940327777
Airoran,airo1242,138.0447754773088,-1.8113295434484935
Aizi,aizi1248,-4.902102041045552,5.231583129345232
Adja (Aja),ajab1235,1.3975741661714514,7.081206345842832
Aja,ajas1235,25.854451446913217,7.3912076797127595
Ajië,ajie1238,165.48991699016784,-21.35535023534268
Oyuba,ajum1239,10.012259060736351,-0.773713257713873
Kasele,akas1242,1.4545716731462894,9.051445427558516
Kebu,akeb1238,0.7805032182175331,7.876686805338767
Ake,akee1238,8.90995007010957,8.74891618633252
Akei,akei1237,166.80216507940412,-15.514449563781177
"Akha, Akha [Hanil",akha1245,99.06403948081973,16.69723362419432
"Akha, Akha [Hanil",akha1245,100.2334209144963,18.558842098128125
"Akha, Akha [Hanil",akha1245,99.66788517497082,19.673631348437958
"Akha, Akha [Hanil",akha1245,99.81616319078354,19.86670214263112
"Akha, Akha [Hanil",akha1245,99.17995851364861,20.096069734564114
"Akha, Akha [Hanil",akha1245,99.6926222246392,20.37245646102982
"Akha, Akha [Hanil",akha1245,100.52559624290672,21.19393589773257
"Akha, Akha [Hanil",akha1245,99.83611798157025,21.789680018975336
"Akha, Akha [Hanil",akha1245,100.59828244494292,21.83273502021762
"Akha, Akha [Hanil",akha1245,99.97052174088087,22.2896010962548
"Akha, Akha [Hanil",akha1245,99.49969905313404,22.327501937041593
"Akha, Akha [Hanil",akha1245,100.80276817440264,21.294749743852627
"Akha, Akha [Hanil",akha1245,102.23962095741057,21.34935580580973
"Akha, Akha [Hanil",akha1245,101.29742859621716,21.439696446202156
"Akha, Akha [Hanil",akha1245,101.80978279208838,21.442283928585418
"Akha, Akha [Hanil",akha1245,102.72218481488035,21.768335535055108
"Akha, Akha [Hanil",akha1245,100.99766830089555,22.06012899642852
"Akha, Akha [Hanil",akha1245,101.2215935195442,22.122394291808234
"Akha, Akha [Hanil",akha1245,102.08467291323939,22.205029871024948
"Akha, Akha [Hanil",akha1245,101.47406268981375,22.237158516719404
"Akha, Akha [Hanil",akha1245,100.98998230974823,22.450459186310702
"Akha, Akha [Hanil",akha1245,100.7522510882024,22.446044703398613
Akhvakh,akhv1240,46.46673855528988,42.41673886163619
Ak,akkk1240,141.78953972771197,-3.5884781273037865
Aklanon,akla1240,122.31449023613857,11.621669826500058
Aklanon,akla1240,121.9220722145709,11.967271226000062
"Akoose, Bangem, Mwahed",akoo1248,9.688611508561735,4.922080482101665
Lohiki,akoy1238,145.68678644793846,-7.72100702616939
Akpes,akpe1248,5.891036992401851,7.721215226947129
Akrukay,akru1241,144.7874529963098,-4.881550416123417
Aksaná,aksa1237,-74.90301227636957,-45.9613990209501
Aksaná,aksa1237,-74.6302191363249,-45.66269296672324
Aksaná,aksa1237,-74.81744698875977,-45.65459563617709
Aksaná,aksa1237,-74.35923507844129,-45.60951100062893
Aksaná,aksa1237,-74.53026887934692,-45.51531340965924
Aksaná,aksa1237,-74.41981130303373,-45.34510670333559
Aksaná,aksa1237,-74.35539464862643,-45.22869231548688
Aksaná,aksa1237,-75.0990666602637,-44.848355456908045
Aksaná,aksa1237,-74.45145479470577,-44.781833592083885
Aksaná,aksa1237,-74.56198321929611,-44.66448333136964
Aksaná,aksa1237,-74.78172701394632,-44.615533135996714
Aksaná,aksa1237,-74.26363666214493,-44.53228118272307
Aksaná,aksa1237,-74.32232698387656,-44.46933359201749
Aksaná,aksa1237,-74.35117589500129,-44.28061288848741
Aksaná,aksa1237,-74.31531417740219,-44.16879648198589
Aksaná,aksa1237,-74.69652029401453,-43.607842757387516
Aksaná,aksa1237,-74.02358633137392,-45.82614511545624
Aksaná,aksa1237,-74.00401394475182,-45.62192148260235
Aksaná,aksa1237,-73.96873329635213,-45.49659596167629
Aksaná,aksa1237,-73.92383803580317,-45.402845961484545
Aksaná,aksa1237,-73.98761659903126,-45.27516041443742
Aksaná,aksa1237,-73.89799933878129,-45.1379940735597
Aksaná,aksa1237,-74.0974457938135,-44.94740162547143
Aksaná,aksa1237,-73.8431477147275,-44.86150481534246
Aksaná,aksa1237,-74.0718745553285,-44.814304294631384
Aksaná,aksa1237,-74.14761860248814,-44.699395440963926
Aksaná,aksa1237,-73.99989523655458,-44.488864841334816
Aksaná,aksa1237,-74.0030147918932,-44.38807545354366
Aksaná,aksa1237,-73.87940819867416,-44.30437590963267
Aksaná,aksa1237,-74.00110840538221,-44.23341236803735
Aksaná,aksa1237,-73.94618962143124,-44.1461727847512
Aksaná,aksa1237,-74.05611982709166,-43.84856536254169
Aksaná,aksa1237,-73.78391941767364,-46.09990813594351
Aksaná,aksa1237,-73.75778691239066,-45.95212167808299
Aksaná,aksa1237,-73.8610887300419,-45.887424412028395
Aksaná,aksa1237,-73.68056036450106,-45.595554294949494
Aksaná,aksa1237,-72.1482526144915,-45.399834894064824
Aksaná,aksa1237,-73.68815686126993,-44.78472258965852
Aksaná,aksa1237,-73.19789449780903,-44.64763762776357
Aksaná,aksa1237,-73.72180543336663,-44.63897063606003
Aksaná,aksa1237,-73.85462120003122,-44.41847096170921
Aksaná,aksa1237,-73.7430699340085,-44.39340585738583
Aksaná,aksa1237,-73.24790062843786,-44.338474216308526
Aksaná,aksa1237,-73.7147164923396,-44.271498305301485
Aksaná,aksa1237,-73.69225709829422,-44.0327287738357
Aksaná,aksa1237,-73.22141628026154,-43.960707290121206
Akwapem,akua1239,-0.26829435590683276,5.899294528972733
Akuriyo,akur1238,-58.22150303287979,4.4577035961175895
Akwa,akwa1248,15.882648266895757,-0.048389353437295
Alabama,alab1237,-87.69532874326654,34.37599969500005
Alabama-Koasati Transitional Dialect,alab1247,-85.86078588602308,34.57295435100005
Alaba,alab1254,38.046989218867516,7.67923808097791
Alago,alag1242,9.016406755487807,8.312829494705658
Alago,alag1242,8.28203385761433,8.390326046193305
Alago,alag1242,9.088044379242152,8.579307218078188
Alago,alag1242,9.032381181256184,8.690236520929252
Alagwa,alag1248,35.73185523331517,-4.793229748603557
Alak,alak1253,106.22896737961106,16.191724107033448
Alamblak,alam1246,143.3055198412851,-4.658850823882327
Alangan,alan1249,120.98208852937734,13.054278831133438
Albanian,alba1267,20.00415369246589,41.45850250850005
Albanian,alba1267,21.571864525727094,41.63400563752229
Albay Bikol,alba1269,123.48480788555557,13.139437885816058
Alege,aleg1238,8.850695555201945,6.579827973808811
Aleut,aleu1260,-161.98962445922967,55.596584377000056
Aleut,aleu1260,167.78287160997127,54.67930937123834
Aleut,aleu1260,166.26419922767167,55.018988348500045
"Bedouin Dialects, Settled Dialects, Bedouin Ma'qilī Dialects, Bedouin Sahel Dialects",alge1239,72.90425037925999,19.988532655204327
"Bedouin Dialects, Settled Dialects, Bedouin Ma'qilī Dialects, Bedouin Sahel Dialects",alge1239,-6.985821478216236,25.94440194370248
"Bedouin Saharan Dialects, Bedouin Sulāymi Dialects",alge1240,-0.6059003521346948,25.558233953500064
"Bedouin Saharan Dialects, Bedouin Sulāymi Dialects",alge1240,8.841660059937965,35.93623277259772
Algiers,algi1247,3.201491916784333,36.65818006997529
"Northern Algonquin, Old Algonquin",algo1255,-77.50177117808127,46.83209341750003
Ali,alii1240,18.328681607607113,4.632856017958824
Ali,alii1241,142.63839473946416,-3.259453049642633
Aladian,alla1248,-4.436641777359977,5.206000056877387
Alyentiyak,alle1238,-68.97811364846618,-30.955983278164545
Yaquina,alse1251,-123.75625117029247,44.39763088200004
"Torgut (Torguud), Torguud",alta1279,100.94737857076012,34.11264571122568
"Torgut (Torguud), Torguud",alta1279,100.16618560289902,37.231789400135554
"Torgut (Torguud), Torguud",alta1279,94.14242237373473,37.42936481492205
"Torgut (Torguud), Torguud",alta1279,91.12424995114918,46.02149503631372
"Torgut (Torguud), Torguud",alta1279,91.4579830736802,47.59964115647226
Abu-Chesu (Arum-Tesu),alum1246,8.683033696412462,9.087996468240977
Alune,alun1238,128.3907507120956,-3.0796786499386504
Aluo [Yi],aluo1235,102.15945818687322,25.891041549068788
Aluo [Yi],aluo1235,102.23048652487057,26.10765696638255
Aluo [Yi],aluo1235,102.15169943262606,26.182803585310573
Aluo [Yi],aluo1235,102.44079250455195,26.286218323897906
Alur,alur1250,30.94350649392794,2.434236163497159
Amahai,amah1245,128.96797281866174,-3.310163760687735
Amawaka,amah1246,-72.70087969811657,-9.798818130175565
Amawaka,amah1246,-71.66025400310643,-7.504466737251695
Amaimon,amai1246,145.41212170816925,-5.184811554632294
Amal,amal1242,141.98009243236191,-3.979721965207863
(A)Mandara,aman1261,11.634715770458602,7.147991712772674
